>DATE(0/DATE), TIME(1/TIME),IL1,IL2,IL3,Io,Uo,U1,U2,U3,U1B_RMS
2023-02-10,12:59:16.550128,21.094,4.688,21.094,0.000,0.045,26.145,7.277,19.002,0.000
2023-02-10,12:59:16.550753,19.956,3.706,22.296,0.000,0.045,25.349,5.367,20.828,0.095
2023-02-10,12:59:16.551378,17.643,6.201,23.515,0.000,0.037,24.274,4.763,22.431,0.078
2023-02-10,12:59:16.552003,15.982,8.847,24.102,0.000,0.032,22.960,5.919,23.682,0.095
2023-02-10,12:59:16.552628,14.637,11.530,24.958,0.000,0.029,21.453,7.977,24.461,0.085
2023-02-10,12:59:16.553253,13.396,13.599,25.514,0.000,0.026,19.928,10.207,24.845,0.078
2023-02-10,12:59:16.553878,12.434,15.395,25.552,0.000,0.024,18.509,12.380,24.916,0.072
2023-02-10,12:59:16.554503,12.094,17.043,25.038,0.000,0.023,17.321,14.382,24.674,0.083
2023-02-10,12:59:16.555128,12.053,18.222,24.231,0.000,0.021,16.484,16.167,24.182,0.090
2023-02-10,12:59:16.555753,12.556,19.113,23.285,0.000,0.020,16.082,17.588,23.459,0.085
2023-02-10,12:59:16.556378,13.556,19.812,22.380,0.000,0.024,16.102,18.617,22.596,0.091
2023-02-10,12:59:16.557003,14.637,20.139,21.470,0.000,0.026,16.484,19.297,21.696,0.087
2023-02-10,12:59:16.557628,15.776,20.036,20.638,0.000,0.025,17.121,19.660,20.845,0.092
2023-02-10,12:59:16.558253,16.442,19.559,20.045,0.000,0.024,17.903,19.740,20.133,0.088
2023-02-10,12:59:16.558878,16.998,19.050,19.600,0.000,0.023,18.683,19.560,19.629,0.092
2023-02-10,12:59:16.559503,17.676,18.483,19.416,0.000,0.023,19.327,19.175,19.371,0.089
2023-02-10,12:59:16.560128,18.065,17.931,19.377,0.568,0.022,19.804,18.683,19.349,0.086
2023-02-10,12:59:16.560753,18.247,17.461,19.476,0.552,0.021,20.096,18.162,19.538,0.084
2023-02-10,12:59:16.561378,18.155,17.206,19.705,0.760,0.023,20.198,17.695,19.876,0.082
2023-02-10,12:59:16.562003,17.888,17.167,19.908,0.908,0.025,20.115,17.354,20.289,0.085
2023-02-10,12:59:16.562628,17.576,17.374,20.226,1.023,0.026,19.863,17.189,20.672,0.088
2023-02-10,12:59:16.563253,17.201,17.695,20.512,1.117,0.027,19.501,17.217,20.975,0.086
2023-02-10,12:59:16.563878,16.823,18.273,20.647,1.197,0.028,19.091,17.421,21.176,0.089
2023-02-10,12:59:16.564503,16.497,18.787,20.572,1.266,0.029,18.691,17.766,21.245,0.091
2023-02-10,12:59:16.565128,16.272,19.247,20.352,1.326,0.030,18.363,18.207,21.184,0.089
2023-02-10,12:59:16.565753,16.192,19.663,20.088,1.379,0.031,18.156,18.650,20.990,0.088
2023-02-10,12:59:16.566378,16.294,20.040,19.759,1.426,0.030,18.087,19.022,20.697,0.090
2023-02-10,12:59:16.567003,16.490,20.273,19.408,1.469,0.030,18.161,19.309,20.351,0.092
2023-02-10,12:59:16.567628,16.777,20.302,19.090,1.508,0.030,18.363,19.483,19.997,0.094
2023-02-10,12:59:16.568253,16.939,20.184,18.891,1.543,0.031,18.662,19.532,19.683,0.092
2023-02-10,12:59:16.568878,17.089,19.967,18.755,1.575,0.031,18.999,19.455,19.453,0.094
2023-02-10,12:59:16.569503,17.322,19.692,18.755,1.550,0.032,19.303,19.268,19.331,0.095
2023-02-10,12:59:16.570128,17.322,19.692,18.755,1.550,0.032,19.303,19.268,19.336,0.098
2023-02-10,12:59:16.570753,17.322,19.692,18.755,1.550,0.032,19.303,19.267,19.336,0.095
2023-02-10,12:59:16.571378,17.377,19.692,18.755,1.605,0.032,19.298,19.267,19.336,0.095
2023-02-10,12:59:16.572003,17.377,19.692,18.755,1.605,0.032,19.294,19.267,19.336,0.092
2023-02-10,12:59:16.572628,17.377,19.692,18.755,1.605,0.032,19.291,19.267,19.336,0.095
2023-02-10,12:59:16.573253,17.377,19.692,18.755,1.605,0.032,19.289,19.267,19.336,0.095
2023-02-10,12:59:16.573878,17.377,19.692,18.755,1.605,0.032,19.289,19.267,19.330,0.095
2023-02-10,12:59:16.574503,17.377,19.692,18.755,1.605,0.032,19.289,19.273,19.330,0.095
2023-02-10,12:59:16.575128,17.431,19.692,18.755,1.605,0.032,19.291,19.279,19.330,0.092
2023-02-10,12:59:16.575753,17.431,19.692,18.755,1.605,0.032,19.293,19.279,19.330,0.095
2023-02-10,12:59:16.576378,17.431,19.692,18.755,1.605,0.032,19.297,19.279,19.328,0.092
2023-02-10,12:59:16.577003,17.431,19.692,18.755,1.605,0.032,19.297,19.284,19.328,0.092
2023-02-10,12:59:16.577628,17.327,19.692,18.755,1.605,0.032,19.297,19.284,19.328,0.089
2023-02-10,12:59:16.578253,17.327,19.692,18.723,1.605,0.032,19.297,19.284,19.328,0.089
2023-02-10,12:59:16.578878,17.431,19.692,18.723,1.605,0.032,19.297,19.280,19.330,0.086
2023-02-10,12:59:16.579503,17.431,19.692,18.723,1.605,0.032,19.297,19.280,19.330,0.086
2023-02-10,12:59:16.580128,17.534,19.692,18.800,1.605,0.032,19.297,19.279,19.330,0.089
2023-02-10,12:59:16.580753,17.534,19.692,18.887,1.657,0.032,19.297,19.279,19.330,0.092
2023-02-10,12:59:16.581378,17.534,19.692,18.887,1.657,0.032,19.297,19.280,19.330,0.095
2023-02-10,12:59:16.582003,17.534,19.692,18.887,1.657,0.032,19.297,19.282,19.336,0.095
2023-02-10,12:59:16.582628,17.534,19.692,18.887,1.657,0.032,19.297,19.285,19.336,0.095
2023-02-10,12:59:16.583253,17.534,19.692,18.887,1.657,0.032,19.297,19.285,19.336,0.095
2023-02-10,12:59:16.583878,17.534,19.592,18.887,1.657,0.032,19.296,19.285,19.336,0.092
2023-02-10,12:59:16.584503,17.559,19.592,18.887,1.657,0.032,19.296,19.285,19.336,0.092
2023-02-10,12:59:16.585128,17.559,19.592,18.887,1.657,0.032,19.296,19.285,19.336,0.092
2023-02-10,12:59:16.585753,17.559,19.592,18.887,1.657,0.032,19.296,19.285,19.336,0.092
2023-02-10,12:59:16.586378,17.559,19.592,18.887,1.657,0.032,19.300,19.285,19.336,0.092
2023-02-10,12:59:16.587003,17.559,19.592,18.887,1.657,0.032,19.300,19.285,19.336,0.089
2023-02-10,12:59:16.587628,17.559,19.592,18.887,1.657,0.032,19.300,19.279,19.336,0.089
2023-02-10,12:59:16.588253,17.559,19.535,18.846,1.657,0.032,19.300,19.279,19.337,0.089
2023-02-10,12:59:16.588878,17.651,19.535,18.846,1.657,0.032,19.300,19.276,19.339,0.089
2023-02-10,12:59:16.589503,17.651,19.535,18.846,1.708,0.032,19.300,19.276,19.339,0.089
2023-02-10,12:59:16.590128,17.651,19.521,18.846,1.758,0.032,19.300,19.274,19.339,0.086
2023-02-10,12:59:16.590753,17.651,19.521,18.846,1.806,0.032,19.295,19.274,19.344,0.086
2023-02-10,12:59:16.591378,17.598,19.521,18.846,1.758,0.032,19.295,19.275,19.344,0.089
2023-02-10,12:59:16.592003,17.598,19.521,18.846,1.806,0.032,19.295,19.277,19.344,0.089
2023-02-10,12:59:16.592628,17.598,19.521,18.846,1.806,0.032,19.295,19.280,19.344,0.086
2023-02-10,12:59:16.593253,17.598,19.521,18.846,1.806,0.032,19.295,19.283,19.344,0.086
2023-02-10,12:59:16.593878,17.598,19.521,18.846,1.806,0.032,19.294,19.288,19.344,0.086
2023-02-10,12:59:16.594503,17.598,19.521,18.846,1.806,0.032,19.294,19.288,19.344,0.083
2023-02-10,12:59:16.595128,17.598,19.521,18.846,1.806,0.032,19.296,19.288,19.340,0.083
2023-02-10,12:59:16.595753,17.598,19.521,18.846,1.806,0.032,19.296,19.288,19.336,0.079
2023-02-10,12:59:16.596378,17.598,19.521,18.846,1.806,0.032,19.296,19.288,19.336,0.079
2023-02-10,12:59:16.597003,17.598,19.521,18.846,1.806,0.032,19.296,19.282,19.335,0.083
2023-02-10,12:59:16.597628,17.700,19.521,18.846,1.806,0.032,19.301,19.282,19.335,0.083
2023-02-10,12:59:16.598253,17.700,19.521,18.878,1.806,0.032,19.301,19.278,19.336,0.083
2023-02-10,12:59:16.598878,17.598,19.521,18.878,1.806,0.032,19.301,19.278,19.336,0.083
2023-02-10,12:59:16.599503,17.598,19.521,18.878,1.806,0.032,19.301,19.275,19.340,0.086
2023-02-10,12:59:16.600128,17.495,19.526,18.878,1.806,0.032,19.301,19.275,19.340,0.086
2023-02-10,12:59:16.600753,17.495,19.526,18.878,1.806,0.032,19.301,19.275,19.340,0.086
2023-02-10,12:59:16.601378,17.431,19.526,18.878,1.806,0.032,19.301,19.275,19.345,0.086
2023-02-10,12:59:16.602003,17.431,19.526,18.878,1.806,0.032,19.301,19.275,19.345,0.083
2023-02-10,12:59:16.602628,17.431,19.526,18.878,1.806,0.032,19.301,19.275,19.345,0.083
2023-02-10,12:59:16.603253,17.431,19.526,18.878,1.806,0.032,19.299,19.275,19.345,0.083
2023-02-10,12:59:16.603878,17.431,19.526,18.878,1.806,0.032,19.299,19.275,19.340,0.086
2023-02-10,12:59:16.604503,17.431,19.526,18.878,1.806,0.032,19.299,19.275,19.340,0.086
2023-02-10,12:59:16.605128,17.475,19.526,18.878,1.806,0.032,19.300,19.275,19.335,0.089
2023-02-10,12:59:16.605753,17.475,19.526,18.878,1.806,0.032,19.300,19.269,19.332,0.092
2023-02-10,12:59:16.606378,17.475,19.526,18.878,1.806,0.032,19.300,19.269,19.330,0.089
2023-02-10,12:59:16.607003,17.475,19.526,18.878,1.806,0.032,19.300,19.269,19.329,0.092
2023-02-10,12:59:16.607628,17.475,19.526,18.878,1.806,0.032,19.300,19.269,19.329,0.092
2023-02-10,12:59:16.608253,17.475,19.526,18.878,1.806,0.032,19.300,19.264,19.329,0.095
2023-02-10,12:59:16.608878,17.475,19.526,18.878,1.806,0.032,19.300,19.264,19.329,0.092
2023-02-10,12:59:16.609503,17.475,19.526,18.878,1.806,0.032,19.294,19.262,19.329,0.092
2023-02-10,12:59:16.610128,17.475,19.526,18.964,1.758,0.032,19.294,19.262,19.329,0.092
2023-02-10,12:59:16.610753,17.475,19.526,18.964,1.708,0.032,19.294,19.261,19.329,0.092
2023-02-10,12:59:16.611378,17.475,19.526,18.964,1.708,0.032,19.294,19.261,19.329,0.089
2023-02-10,12:59:16.612003,17.475,19.526,18.964,1.657,0.032,19.294,19.261,19.329,0.089
2023-02-10,12:59:16.612628,17.475,19.526,18.964,1.657,0.032,19.291,19.261,19.329,0.089
2023-02-10,12:59:16.613253,17.475,19.526,18.964,1.657,0.032,19.289,19.261,19.329,0.092
2023-02-10,12:59:16.613878,17.475,19.618,18.964,1.657,0.032,19.289,19.261,19.329,0.092
2023-02-10,12:59:16.614503,17.475,19.618,18.964,1.657,0.032,19.289,19.267,19.324,0.092
2023-02-10,12:59:16.615128,17.475,19.618,18.964,1.657,0.032,19.289,19.267,19.324,0.092
2023-02-10,12:59:16.615753,17.475,19.618,18.964,1.657,0.032,19.291,19.273,19.324,0.092
2023-02-10,12:59:16.616378,17.475,19.618,18.964,1.657,0.032,19.291,19.273,19.321,0.092
2023-02-10,12:59:16.617003,17.475,19.618,18.964,1.657,0.032,19.296,19.273,19.321,0.092
2023-02-10,12:59:16.617628,17.372,19.618,18.964,1.657,0.032,19.296,19.273,19.321,0.095
2023-02-10,12:59:16.618253,17.372,19.618,18.964,1.657,0.032,19.301,19.273,19.321,0.095
2023-02-10,12:59:16.618878,17.372,19.618,18.964,1.657,0.032,19.301,19.273,19.324,0.095
2023-02-10,12:59:16.619503,17.372,19.618,18.964,1.708,0.032,19.301,19.273,19.324,0.092
2023-02-10,12:59:16.620128,17.475,19.618,18.964,1.708,0.032,19.301,19.273,19.328,0.092
2023-02-10,12:59:16.620753,17.475,19.618,18.964,1.708,0.032,19.301,19.273,19.328,0.092
2023-02-10,12:59:16.621378,17.539,19.618,18.964,1.708,0.032,19.301,19.273,19.328,0.089
2023-02-10,12:59:16.622003,17.539,19.618,18.964,1.708,0.032,19.301,19.275,19.328,0.092
2023-02-10,12:59:16.622628,17.539,19.618,18.964,1.708,0.032,19.298,19.278,19.328,0.089
2023-02-10,12:59:16.623253,17.539,19.618,18.964,1.708,0.032,19.298,19.282,19.328,0.089
2023-02-10,12:59:16.623878,17.539,19.618,18.964,1.708,0.032,19.298,19.282,19.328,0.089
2023-02-10,12:59:16.624503,17.539,19.618,18.964,1.708,0.032,19.298,19.288,19.328,0.089
2023-02-10,12:59:16.625128,17.539,19.618,18.964,1.708,0.032,19.298,19.288,19.328,0.089
2023-02-10,12:59:16.625753,17.539,19.618,18.964,1.708,0.031,19.300,19.288,19.328,0.089
2023-02-10,12:59:16.626378,17.539,19.618,18.964,1.708,0.031,19.300,19.288,19.328,0.089
2023-02-10,12:59:16.627003,17.539,19.618,18.964,1.708,0.031,19.305,19.282,19.328,0.089
2023-02-10,12:59:16.627628,17.539,19.618,18.964,1.708,0.031,19.310,19.282,19.328,0.086
2023-02-10,12:59:16.628253,17.539,19.618,18.964,1.708,0.031,19.316,19.282,19.329,0.083
2023-02-10,12:59:16.628878,17.539,19.618,18.964,1.708,0.031,19.316,19.278,19.331,0.083
2023-02-10,12:59:16.629503,17.539,19.618,18.964,1.657,0.031,19.316,19.276,19.334,0.079
2023-02-10,12:59:16.630128,17.539,19.618,18.878,1.657,0.031,19.316,19.274,19.339,0.079
2023-02-10,12:59:16.630753,17.539,19.618,18.878,1.657,0.031,19.316,19.274,19.339,0.083
2023-02-10,12:59:16.631378,17.539,19.618,18.878,1.657,0.031,19.311,19.275,19.339,0.086
2023-02-10,12:59:16.632003,17.539,19.618,18.878,1.657,0.031,19.307,19.277,19.339,0.086
2023-02-10,12:59:16.632628,17.539,19.618,18.878,1.657,0.031,19.307,19.280,19.339,0.089
2023-02-10,12:59:16.633253,17.539,19.618,18.878,1.657,0.031,19.305,19.284,19.339,0.086
2023-02-10,12:59:16.633878,17.539,19.618,18.878,1.657,0.031,19.305,19.288,19.339,0.086
2023-02-10,12:59:16.634503,17.539,19.618,18.878,1.657,0.031,19.305,19.288,19.339,0.086
2023-02-10,12:59:16.635128,17.539,19.618,18.878,1.657,0.031,19.307,19.288,19.339,0.086
2023-02-10,12:59:16.635753,17.539,19.618,18.878,1.657,0.031,19.307,19.288,19.335,0.086
2023-02-10,12:59:16.636378,17.539,19.618,18.878,1.657,0.031,19.311,19.288,19.335,0.086
2023-02-10,12:59:16.637003,17.539,19.618,18.864,1.657,0.031,19.311,19.288,19.334,0.086
2023-02-10,12:59:16.637628,17.641,19.618,18.864,1.657,0.031,19.311,19.288,19.334,0.083
2023-02-10,12:59:16.638253,17.743,19.618,18.864,1.657,0.031,19.311,19.288,19.335,0.086
2023-02-10,12:59:16.638878,17.845,19.618,18.914,1.657,0.031,19.311,19.285,19.335,0.089
2023-02-10,12:59:16.639503,17.845,19.618,18.982,1.657,0.031,19.311,19.285,19.339,0.092
2023-02-10,12:59:16.640128,17.845,19.614,18.982,1.657,0.031,19.311,19.283,19.339,0.089
2023-02-10,12:59:16.640753,17.845,19.614,18.982,1.657,0.031,19.311,19.283,19.343,0.086
2023-02-10,12:59:16.641378,17.845,19.614,18.982,1.657,0.030,19.306,19.283,19.343,0.089
2023-02-10,12:59:16.642003,17.845,19.614,18.982,1.605,0.030,19.302,19.283,19.343,0.089
2023-02-10,12:59:16.642628,17.845,19.614,18.982,1.605,0.030,19.302,19.283,19.343,0.089
2023-02-10,12:59:16.643253,17.845,19.614,18.982,1.605,0.030,19.300,19.283,19.343,0.089
2023-02-10,12:59:16.643878,17.845,19.614,18.982,1.605,0.030,19.300,19.287,19.343,0.089
2023-02-10,12:59:16.644503,17.845,19.614,18.982,1.605,0.030,19.300,19.287,19.339,0.089
2023-02-10,12:59:16.645128,17.845,19.614,18.982,1.605,0.030,19.301,19.287,19.339,0.089
2023-02-10,12:59:16.645753,17.845,19.614,18.982,1.605,0.031,19.301,19.287,19.335,0.089
2023-02-10,12:59:16.646378,17.845,19.614,18.982,1.605,0.031,19.305,19.287,19.333,0.089
2023-02-10,12:59:16.647003,17.845,19.614,18.982,1.605,0.031,19.305,19.287,19.332,0.089
2023-02-10,12:59:16.647628,17.845,19.614,18.982,1.605,0.031,19.305,19.282,19.332,0.092
2023-02-10,12:59:16.648253,17.845,19.614,18.982,1.550,0.031,19.299,19.282,19.332,0.092
2023-02-10,12:59:16.648878,17.845,19.614,18.982,1.550,0.031,19.299,19.282,19.332,0.095
2023-02-10,12:59:16.649503,17.845,19.614,18.982,1.605,0.031,19.299,19.282,19.332,0.098
2023-02-10,12:59:16.650128,17.845,19.614,18.982,1.605,0.031,19.299,19.282,19.332,0.101
2023-02-10,12:59:16.650753,17.845,19.614,18.982,1.605,0.031,19.299,19.282,19.337,0.101
2023-02-10,12:59:16.651378,17.897,19.614,18.982,1.605,0.032,19.299,19.282,19.342,0.098
2023-02-10,12:59:16.652003,17.897,19.614,18.982,1.605,0.032,19.299,19.284,19.348,0.098
2023-02-10,12:59:16.652628,17.897,19.614,18.982,1.605,0.032,19.296,19.284,19.348,0.095
2023-02-10,12:59:16.653253,17.897,19.614,18.982,1.605,0.032,19.296,19.284,19.342,0.098
2023-02-10,12:59:16.653878,17.897,19.614,18.982,1.605,0.032,19.295,19.284,19.342,0.101
2023-02-10,12:59:16.654503,17.897,19.614,18.982,1.605,0.032,19.296,19.284,19.342,0.101
2023-02-10,12:59:16.655128,17.897,19.614,18.982,1.605,0.032,19.296,19.284,19.338,0.101
2023-02-10,12:59:16.655753,17.897,19.614,18.982,1.605,0.032,19.299,19.284,19.338,0.101
2023-02-10,12:59:16.656378,17.897,19.614,18.982,1.605,0.032,19.299,19.284,19.338,0.101
2023-02-10,12:59:16.657003,17.897,19.614,18.996,1.605,0.032,19.303,19.284,19.338,0.098
2023-02-10,12:59:16.657628,17.897,19.614,18.996,1.605,0.032,19.308,19.279,19.338,0.098
2023-02-10,12:59:16.658253,17.796,19.614,18.996,1.605,0.032,19.308,19.279,19.338,0.095
2023-02-10,12:59:16.658878,17.796,19.614,18.996,1.605,0.032,19.308,19.279,19.340,0.092
2023-02-10,12:59:16.659503,17.796,19.614,18.996,1.605,0.032,19.308,19.276,19.340,0.089
2023-02-10,12:59:16.660128,17.695,19.614,18.996,1.605,0.032,19.308,19.276,19.340,0.089
2023-02-10,12:59:16.660753,17.695,19.614,18.996,1.550,0.032,19.308,19.276,19.340,0.089
2023-02-10,12:59:16.661378,17.695,19.614,18.996,1.550,0.032,19.308,19.276,19.340,0.086
2023-02-10,12:59:16.662003,17.695,19.614,19.090,1.605,0.032,19.308,19.276,19.340,0.086
2023-02-10,12:59:16.662628,17.695,19.614,19.090,1.605,0.032,19.305,19.276,19.340,0.086
2023-02-10,12:59:16.663253,17.695,19.614,19.090,1.605,0.032,19.305,19.276,19.340,0.089
2023-02-10,12:59:16.663878,17.695,19.714,19.090,1.605,0.032,19.305,19.276,19.340,0.086
2023-02-10,12:59:16.664503,17.695,19.714,19.090,1.605,0.032,19.305,19.276,19.340,0.083
2023-02-10,12:59:16.665128,17.695,19.714,19.090,1.605,0.032,19.305,19.276,19.336,0.079
2023-02-10,12:59:16.665753,17.695,19.714,19.090,1.605,0.031,19.305,19.276,19.336,0.079
2023-02-10,12:59:16.666378,17.695,19.714,19.090,1.605,0.031,19.305,19.276,19.336,0.079
2023-02-10,12:59:16.667003,17.695,19.714,19.090,1.605,0.032,19.305,19.276,19.336,0.079
2023-02-10,12:59:16.667628,17.695,19.714,19.090,1.605,0.032,19.305,19.276,19.336,0.075
2023-02-10,12:59:16.668253,17.787,19.714,19.131,1.605,0.032,19.311,19.272,19.337,0.075
2023-02-10,12:59:16.668878,17.787,19.714,19.131,1.550,0.032,19.311,19.272,19.340,0.071
2023-02-10,12:59:16.669503,17.787,19.714,19.131,1.494,0.032,19.311,19.272,19.343,0.067
2023-02-10,12:59:16.670128,17.878,19.714,19.131,1.550,0.032,19.305,19.270,19.343,0.063
2023-02-10,12:59:16.670753,17.878,19.714,19.131,1.550,0.032,19.300,19.270,19.343,0.058
2023-02-10,12:59:16.671378,17.878,19.714,19.131,1.550,0.031,19.300,19.271,19.343,0.058
2023-02-10,12:59:16.672003,17.878,19.714,19.131,1.550,0.031,19.296,19.271,19.343,0.058
2023-02-10,12:59:16.672628,17.878,19.714,19.131,1.550,0.031,19.296,19.274,19.343,0.058
2023-02-10,12:59:16.673253,17.878,19.714,19.131,1.550,0.031,19.294,19.278,19.343,0.053
2023-02-10,12:59:16.673878,17.878,19.714,19.131,1.550,0.031,19.294,19.278,19.338,0.048
2023-02-10,12:59:16.674503,17.878,19.714,19.131,1.550,0.031,19.294,19.278,19.338,0.048
2023-02-10,12:59:16.675128,17.825,19.714,19.131,1.550,0.031,19.296,19.284,19.338,0.053
2023-02-10,12:59:16.675753,17.825,19.714,19.131,1.550,0.031,19.296,19.284,19.338,0.053
2023-02-10,12:59:16.676378,17.825,19.714,19.131,1.550,0.031,19.299,19.284,19.335,0.053
2023-02-10,12:59:16.677003,17.825,19.714,19.117,1.550,0.031,19.299,19.284,19.334,0.058
2023-02-10,12:59:16.677628,17.825,19.714,19.117,1.550,0.031,19.299,19.284,19.334,0.058
2023-02-10,12:59:16.678253,17.926,19.714,19.117,1.550,0.031,19.299,19.279,19.335,0.058
2023-02-10,12:59:16.678878,17.825,19.714,19.117,1.605,0.031,19.299,19.279,19.335,0.063
2023-02-10,12:59:16.679503,17.825,19.714,19.117,1.550,0.031,19.299,19.279,19.335,0.067
2023-02-10,12:59:16.680128,17.825,19.714,19.117,1.550,0.031,19.299,19.278,19.340,0.067
2023-02-10,12:59:16.680753,17.825,19.714,19.117,1.605,0.031,19.299,19.278,19.340,0.071
2023-02-10,12:59:16.681378,17.825,19.714,19.117,1.605,0.032,19.299,19.278,19.340,0.075
2023-02-10,12:59:16.682003,17.825,19.714,19.117,1.605,0.032,19.299,19.280,19.340,0.075
2023-02-10,12:59:16.682628,17.825,19.714,19.117,1.605,0.032,19.299,19.283,19.340,0.079
2023-02-10,12:59:16.683253,17.825,19.714,19.220,1.605,0.032,19.299,19.287,19.340,0.075
2023-02-10,12:59:16.683878,17.825,19.614,19.220,1.605,0.032,19.298,19.287,19.340,0.079
2023-02-10,12:59:16.684503,17.825,19.614,19.220,1.605,0.032,19.299,19.287,19.340,0.079
2023-02-10,12:59:16.685128,17.825,19.614,19.220,1.605,0.032,19.300,19.287,19.340,0.079
2023-02-10,12:59:16.685753,17.825,19.614,19.220,1.605,0.033,19.303,19.287,19.340,0.079
2023-02-10,12:59:16.686378,17.825,19.614,19.220,1.605,0.033,19.307,19.287,19.337,0.079
2023-02-10,12:59:16.687003,17.825,19.614,19.220,1.605,0.032,19.307,19.287,19.336,0.079
2023-02-10,12:59:16.687628,17.825,19.614,19.220,1.605,0.031,19.307,19.287,19.336,0.079
2023-02-10,12:59:16.688253,17.734,19.614,19.180,1.657,0.031,19.307,19.287,19.336,0.079
2023-02-10,12:59:16.688878,17.734,19.614,19.180,1.708,0.031,19.307,19.284,19.336,0.079
2023-02-10,12:59:16.689503,17.734,19.614,19.180,1.708,0.031,19.307,19.281,19.336,0.079
2023-02-10,12:59:16.690128,17.641,19.614,19.180,1.657,0.031,19.307,19.281,19.340,0.079
2023-02-10,12:59:16.690753,17.641,19.614,19.180,1.657,0.031,19.307,19.281,19.340,0.079
2023-02-10,12:59:16.691378,17.588,19.614,19.180,1.657,0.031,19.302,19.281,19.340,0.079
2023-02-10,12:59:16.692003,17.588,19.614,19.180,1.657,0.031,19.302,19.281,19.340,0.079
2023-02-10,12:59:16.692628,17.588,19.614,19.180,1.657,0.031,19.299,19.281,19.340,0.079
2023-02-10,12:59:16.693253,17.588,19.614,19.180,1.657,0.031,19.299,19.281,19.340,0.079
2023-02-10,12:59:16.693878,17.588,19.521,19.180,1.657,0.031,19.298,19.285,19.340,0.079
2023-02-10,12:59:16.694503,17.588,19.521,19.180,1.657,0.031,19.299,19.291,19.336,0.083
2023-02-10,12:59:16.695128,17.641,19.521,19.180,1.657,0.031,19.299,19.291,19.336,0.079
2023-02-10,12:59:16.695753,17.714,19.521,19.180,1.657,0.031,19.301,19.291,19.332,0.079
2023-02-10,12:59:16.696378,17.714,19.521,19.180,1.657,0.031,19.301,19.291,19.332,0.079
2023-02-10,12:59:16.697003,17.714,19.521,19.193,1.657,0.031,19.301,19.291,19.332,0.079
2023-02-10,12:59:16.697628,17.612,19.521,19.193,1.657,0.031,19.301,19.291,19.332,0.079
2023-02-10,12:59:16.698253,17.510,19.521,19.193,1.657,0.031,19.307,19.291,19.332,0.079
2023-02-10,12:59:16.698878,17.510,19.521,19.144,1.605,0.031,19.307,19.287,19.335,0.079
2023-02-10,12:59:16.699503,17.510,19.521,19.144,1.605,0.031,19.307,19.285,19.338,0.075
2023-02-10,12:59:16.700128,17.510,19.521,19.144,1.550,0.031,19.307,19.285,19.338,0.075
2023-02-10,12:59:16.700753,17.510,19.521,19.144,1.550,0.031,19.302,19.284,19.343,0.071
2023-02-10,12:59:16.701378,17.446,19.521,19.144,1.494,0.031,19.302,19.284,19.348,0.067
2023-02-10,12:59:16.702003,17.446,19.521,19.050,1.494,0.031,19.298,19.284,19.348,0.067
2023-02-10,12:59:16.702628,17.446,19.521,19.050,1.494,0.031,19.295,19.284,19.348,0.067
2023-02-10,12:59:16.703253,17.446,19.521,18.946,1.494,0.031,19.293,19.284,19.348,0.071
2023-02-10,12:59:16.703878,17.446,19.521,18.946,1.494,0.031,19.293,19.289,19.348,0.067
2023-02-10,12:59:16.704503,17.446,19.521,18.946,1.494,0.031,19.293,19.294,19.348,0.071
2023-02-10,12:59:16.705128,17.401,19.521,18.946,1.494,0.031,19.293,19.300,19.348,0.071
2023-02-10,12:59:16.705753,17.401,19.521,18.905,1.494,0.031,19.293,19.300,19.345,0.071
2023-02-10,12:59:16.706378,17.401,19.521,18.905,1.494,0.032,19.293,19.300,19.345,0.075
2023-02-10,12:59:16.707003,17.401,19.521,18.905,1.494,0.032,19.297,19.300,19.345,0.071
2023-02-10,12:59:16.707628,17.307,19.521,18.905,1.494,0.032,19.302,19.300,19.345,0.071
2023-02-10,12:59:16.708253,17.307,19.521,18.946,1.494,0.032,19.302,19.300,19.346,0.075
2023-02-10,12:59:16.708878,17.307,19.521,18.946,1.494,0.032,19.302,19.300,19.349,0.075
2023-02-10,12:59:16.709503,17.307,19.521,18.946,1.550,0.032,19.302,19.300,19.352,0.079
2023-02-10,12:59:16.710128,17.307,19.521,18.946,1.605,0.032,19.302,19.299,19.352,0.079
2023-02-10,12:59:16.710753,17.307,19.521,18.946,1.605,0.032,19.302,19.299,19.352,0.079
2023-02-10,12:59:16.711378,17.307,19.521,18.946,1.605,0.033,19.302,19.299,19.352,0.079
2023-02-10,12:59:16.712003,17.307,19.521,18.946,1.605,0.033,19.298,19.301,19.352,0.079
2023-02-10,12:59:16.712628,17.307,19.521,18.946,1.605,0.033,19.298,19.304,19.352,0.079
2023-02-10,12:59:16.713253,17.307,19.521,18.946,1.605,0.033,19.297,19.304,19.352,0.079
2023-02-10,12:59:16.713878,17.307,19.521,18.946,1.605,0.033,19.297,19.304,19.352,0.079
2023-02-10,12:59:16.714503,17.307,19.521,18.946,1.605,0.033,19.297,19.304,19.352,0.075
2023-02-10,12:59:16.715128,17.307,19.521,18.946,1.605,0.033,19.298,19.304,19.348,0.075
2023-02-10,12:59:16.715753,17.233,19.521,18.946,1.605,0.033,19.298,19.304,19.348,0.075
2023-02-10,12:59:16.716378,17.233,19.521,18.946,1.605,0.033,19.302,19.304,19.346,0.075
2023-02-10,12:59:16.717003,17.233,19.521,18.946,1.605,0.033,19.306,19.304,19.344,0.075
