>DATE(0/DATE), TIME(1/TIME),IL1,IL2,IL3,Io,Uo,U1,U2,U3,U1B
2023-02-10,12:59:16.893878,-4.688,23.438,-25.781,0.000,0.000,2.830,21.967,-24.932,0.000
2023-02-10,12:59:16.894503,-9.375,25.781,-21.094,0.000,0.000,-2.561,24.797,-22.371,-0.135
2023-02-10,12:59:16.895128,-14.062,25.781,-16.406,0.000,0.000,-7.951,26.818,-19.137,0.000
2023-02-10,12:59:16.895753,-18.750,25.781,-11.719,0.000,0.000,-12.938,27.357,-14.555,0.000
2023-02-10,12:59:16.896378,-21.094,25.781,-9.375,0.000,0.000,-17.250,26.684,-9.703,0.000
2023-02-10,12:59:16.897003,-23.438,23.438,-2.344,0.000,0.000,-20.889,25.336,-4.582,0.000
2023-02-10,12:59:16.897628,-23.438,16.406,2.344,0.000,0.000,-23.988,23.180,0.809,0.000
2023-02-10,12:59:16.898253,-23.438,11.719,9.375,0.000,0.000,-26.414,20.080,6.199,-0.135
2023-02-10,12:59:16.898878,-23.438,7.031,11.719,0.000,0.000,-27.357,15.902,11.320,0.000
2023-02-10,12:59:16.899503,-25.781,4.688,18.750,0.000,0.000,-27.088,11.051,15.768,-0.135
2023-02-10,12:59:16.900128,-23.438,0.000,21.094,0.000,0.000,-26.010,6.064,19.676,-0.135
2023-02-10,12:59:16.900753,-18.750,-4.688,23.438,0.000,0.000,-24.123,0.809,23.045,0.000
2023-02-10,12:59:16.901378,-14.062,-11.719,23.438,0.000,-0.045,-21.293,-4.447,25.606,0.000
2023-02-10,12:59:16.902003,-11.719,-16.406,23.438,0.000,-0.045,-17.654,-9.703,27.088,0.000
2023-02-10,12:59:16.902628,-7.031,-21.094,25.781,-2.344,-0.045,-12.803,-14.420,27.088,-0.135
2023-02-10,12:59:16.903253,-4.688,-23.438,25.781,-2.344,-0.045,-7.951,-18.463,26.279,0.000
2023-02-10,12:59:16.903878,2.344,-28.125,23.438,-2.344,-0.045,-2.830,-21.967,24.662,-0.135
2023-02-10,12:59:16.904503,7.031,-28.125,18.750,-2.344,-0.045,2.561,-24.932,22.102,0.000
2023-02-10,12:59:16.905128,11.719,-25.781,14.062,-2.344,-0.045,7.816,-26.953,18.867,-0.135
2023-02-10,12:59:16.905753,14.062,-28.125,9.375,-2.344,0.000,12.803,-27.357,14.285,-0.135
2023-02-10,12:59:16.906378,18.750,-28.125,7.031,-2.344,0.000,17.115,-26.818,9.434,-0.135
2023-02-10,12:59:16.907003,21.094,-23.438,0.000,-2.344,0.000,20.754,-25.471,4.447,0.000
2023-02-10,12:59:16.907628,21.094,-21.094,-7.031,-2.344,-0.045,23.988,-23.180,-0.943,-0.135
2023-02-10,12:59:16.908253,21.094,-14.062,-11.719,0.000,-0.045,26.279,-20.080,-6.334,0.000
2023-02-10,12:59:16.908878,23.438,-11.719,-16.406,0.000,-0.045,27.357,-15.902,-11.590,0.000
2023-02-10,12:59:16.909503,23.438,-7.031,-18.750,-2.344,-0.045,26.953,-11.051,-16.037,0.000
2023-02-10,12:59:16.910128,21.094,-2.344,-23.438,0.000,-0.045,25.875,-6.199,-19.945,0.000
2023-02-10,12:59:16.910753,16.406,4.688,-25.781,0.000,-0.045,23.988,-0.943,-23.315,0.000
2023-02-10,12:59:16.911378,11.719,9.375,-25.781,0.000,0.000,21.158,4.447,-25.875,0.000
2023-02-10,12:59:16.912003,9.375,14.062,-25.781,0.000,0.000,17.520,9.703,-27.357,0.000
2023-02-10,12:59:16.912628,4.688,18.750,-28.125,0.000,0.000,12.803,14.420,-27.357,0.000
2023-02-10,12:59:16.913253,2.344,23.438,-28.125,0.000,0.000,7.816,18.463,-26.549,0.000
2023-02-10,12:59:16.913878,-4.688,25.781,-25.781,0.000,0.000,2.695,21.967,-24.932,0.000
2023-02-10,12:59:16.914503,-9.375,25.781,-21.094,0.000,0.000,-2.695,24.797,-22.371,0.000
2023-02-10,12:59:16.915128,-14.062,25.781,-16.406,0.000,0.000,-7.951,26.818,-19.002,0.000
2023-02-10,12:59:16.915753,-18.750,25.781,-11.719,0.000,0.000,-12.938,27.357,-14.555,0.000
2023-02-10,12:59:16.916378,-21.094,25.781,-7.031,0.000,0.000,-17.250,26.684,-9.568,-0.135
2023-02-10,12:59:16.917003,-23.438,23.438,-2.344,0.000,-0.045,-20.889,25.336,-4.582,-0.135
2023-02-10,12:59:16.917628,-23.438,16.406,4.688,0.000,0.000,-24.123,23.045,0.809,0.000
2023-02-10,12:59:16.918253,-23.438,11.719,9.375,0.000,0.000,-26.414,20.080,6.199,0.000
2023-02-10,12:59:16.918878,-25.781,7.031,14.062,0.000,0.000,-27.357,15.768,11.320,-0.135
2023-02-10,12:59:16.919503,-25.781,4.688,18.750,0.000,0.000,-27.088,10.916,15.768,-0.135
2023-02-10,12:59:16.920128,-23.438,0.000,21.094,0.000,0.000,-26.010,6.064,19.676,-0.135
2023-02-10,12:59:16.920753,-18.750,-7.031,23.438,-2.344,0.000,-24.123,0.809,23.045,0.000
2023-02-10,12:59:16.921378,-14.062,-11.719,23.438,-2.344,-0.045,-21.293,-4.582,25.740,-0.135
2023-02-10,12:59:16.922003,-11.719,-16.406,23.438,-2.344,-0.045,-17.520,-9.838,27.223,-0.135
2023-02-10,12:59:16.922628,-9.375,-21.094,25.781,-2.344,-0.045,-12.803,-14.555,27.088,0.000
2023-02-10,12:59:16.923253,-4.688,-25.781,25.781,-2.344,-0.045,-7.951,-18.598,26.279,-0.135
2023-02-10,12:59:16.923878,0.000,-28.125,23.438,-2.344,-0.045,-2.830,-22.102,24.662,-0.135
2023-02-10,12:59:16.924503,7.031,-28.125,16.406,-2.344,-0.045,2.561,-24.932,22.102,0.000
2023-02-10,12:59:16.925128,11.719,-28.125,11.719,-2.344,-0.045,7.951,-26.953,18.732,-0.135
2023-02-10,12:59:16.925753,14.062,-28.125,9.375,-2.344,-0.045,12.938,-27.357,14.285,-0.135
2023-02-10,12:59:16.926378,18.750,-28.125,4.688,-2.344,-0.045,17.115,-26.818,9.299,-0.135
2023-02-10,12:59:16.927003,21.094,-25.781,0.000,-2.344,0.000,20.889,-25.471,4.313,-0.135
2023-02-10,12:59:16.927628,21.094,-18.750,-7.031,-2.344,-0.045,23.988,-23.180,-1.078,0.000
2023-02-10,12:59:16.928253,21.094,-14.062,-11.719,-2.344,-0.045,26.279,-20.080,-6.469,0.000
2023-02-10,12:59:16.928878,23.438,-11.719,-16.406,-2.344,-0.045,27.357,-15.902,-11.590,-0.135
2023-02-10,12:59:16.929503,23.438,-7.031,-21.094,-2.344,-0.045,26.953,-11.051,-16.037,-0.135
2023-02-10,12:59:16.930128,21.094,-2.344,-23.438,-2.344,-0.045,25.875,-6.064,-19.945,-0.135
2023-02-10,12:59:16.930753,16.406,4.688,-25.781,-2.344,-0.045,23.988,-0.809,-23.315,0.000
2023-02-10,12:59:16.931378,11.719,9.375,-25.781,0.000,0.000,21.158,4.582,-25.875,0.000
2023-02-10,12:59:16.932003,7.031,14.062,-28.125,0.000,0.000,17.385,9.703,-27.357,0.000
2023-02-10,12:59:16.932628,4.688,18.750,-28.125,0.000,0.000,12.668,14.420,-27.357,0.000
2023-02-10,12:59:16.933253,2.344,21.094,-28.125,0.000,0.000,7.816,18.463,-26.549,-0.135
2023-02-10,12:59:16.933878,-4.688,25.781,-25.781,0.000,0.000,2.695,21.967,-24.797,0.000
2023-02-10,12:59:16.934503,-9.375,25.781,-21.094,0.000,0.000,-2.695,24.932,-22.371,0.000
2023-02-10,12:59:16.935128,-14.062,25.781,-14.062,0.000,0.000,-8.086,26.818,-19.002,-0.135
2023-02-10,12:59:16.935753,-18.750,25.781,-11.719,0.000,0.000,-13.072,27.357,-14.420,0.000
2023-02-10,12:59:16.936378,-21.094,25.781,-7.031,0.000,-0.045,-17.250,26.684,-9.568,0.000
2023-02-10,12:59:16.937003,-23.438,21.094,-2.344,0.000,-0.045,-21.023,25.336,-4.447,0.000
2023-02-10,12:59:16.937628,-23.438,16.406,2.344,0.000,0.000,-24.123,23.045,0.943,0.000
2023-02-10,12:59:16.938253,-23.438,11.719,9.375,0.000,0.000,-26.414,19.945,6.334,0.000
2023-02-10,12:59:16.938878,-25.781,7.031,14.062,0.000,0.000,-27.357,15.768,11.455,0.000
2023-02-10,12:59:16.939503,-25.781,4.688,18.750,0.000,0.000,-27.088,10.916,15.902,-0.135
2023-02-10,12:59:16.940128,-23.438,0.000,21.094,-2.344,0.000,-26.010,5.930,19.811,0.000
2023-02-10,12:59:16.940753,-18.750,-7.031,21.094,-2.344,0.000,-23.988,0.674,23.180,0.000
2023-02-10,12:59:16.941378,-14.062,-11.719,23.438,-2.344,-0.045,-21.293,-4.582,25.740,-0.135
2023-02-10,12:59:16.942003,-11.719,-16.406,23.438,-2.344,-0.045,-17.520,-9.838,27.223,0.000
2023-02-10,12:59:16.942628,-9.375,-21.094,25.781,-2.344,-0.045,-12.803,-14.555,27.088,0.000
2023-02-10,12:59:16.943253,-4.688,-23.438,25.781,-2.344,-0.045,-7.816,-18.598,26.279,-0.135
2023-02-10,12:59:16.943878,0.000,-28.125,23.438,-2.344,-0.045,-2.695,-22.102,24.662,-0.135
2023-02-10,12:59:16.944503,7.031,-28.125,16.406,-2.344,-0.045,2.695,-24.932,22.102,-0.135
2023-02-10,12:59:16.945128,11.719,-28.125,14.062,-2.344,-0.045,7.951,-26.953,18.732,0.000
2023-02-10,12:59:16.945753,14.062,-28.125,9.375,-2.344,0.000,12.938,-27.357,14.150,-0.135
2023-02-10,12:59:16.946378,18.750,-28.125,7.031,-2.344,0.000,17.250,-26.818,9.299,-0.135
2023-02-10,12:59:16.947003,21.094,-23.438,0.000,-2.344,0.000,20.889,-25.471,4.313,0.000
2023-02-10,12:59:16.947628,21.094,-18.750,-7.031,-2.344,-0.045,23.988,-23.180,-1.078,0.000
2023-02-10,12:59:16.948253,21.094,-14.062,-11.719,0.000,-0.045,26.414,-20.080,-6.469,-0.135
2023-02-10,12:59:16.948878,23.438,-9.375,-16.406,-2.344,-0.045,27.357,-15.768,-11.590,0.000
2023-02-10,12:59:16.949503,23.438,-7.031,-21.094,-2.344,-0.045,26.953,-10.916,-16.172,0.000
2023-02-10,12:59:16.950128,21.094,-2.344,-23.438,0.000,-0.045,25.875,-6.064,-20.080,0.000
2023-02-10,12:59:16.950753,16.406,4.688,-23.438,0.000,-0.045,23.988,-0.674,-23.315,0.000
2023-02-10,12:59:16.951378,11.719,9.375,-25.781,0.000,0.000,21.158,4.582,-25.875,0.000
2023-02-10,12:59:16.952003,7.031,14.062,-25.781,0.000,0.000,17.385,9.838,-27.357,0.000
2023-02-10,12:59:16.952628,4.688,18.750,-28.125,0.000,0.000,12.668,14.555,-27.357,0.000
2023-02-10,12:59:16.953253,2.344,23.438,-28.125,0.000,0.000,7.682,18.598,-26.414,0.000
2023-02-10,12:59:16.953878,-4.688,25.781,-25.781,0.000,0.000,2.561,22.102,-24.797,0.000
2023-02-10,12:59:16.954503,-9.375,25.781,-18.750,0.000,0.000,-2.830,24.932,-22.236,0.000
2023-02-10,12:59:16.955128,-14.062,25.781,-14.062,0.000,0.000,-8.086,26.953,-18.867,-0.135
2023-02-10,12:59:16.955753,-18.750,25.781,-11.719,0.000,0.000,-13.072,27.357,-14.420,-0.135
2023-02-10,12:59:16.956378,-21.094,25.781,-7.031,0.000,-0.045,-17.385,26.684,-9.434,0.000
2023-02-10,12:59:16.957003,-23.438,23.438,-2.344,0.000,-0.045,-21.023,25.336,-4.447,-0.135
2023-02-10,12:59:16.957628,-25.781,16.406,4.688,0.000,0.000,-24.123,23.045,0.943,0.000
2023-02-10,12:59:16.958253,-23.438,11.719,9.375,0.000,0.000,-26.549,19.945,6.334,0.000
2023-02-10,12:59:16.958878,-25.781,7.031,14.062,0.000,0.000,-27.357,15.633,11.455,0.000
2023-02-10,12:59:16.959503,-25.781,4.688,18.750,0.000,0.000,-27.088,10.781,15.902,0.000
2023-02-10,12:59:16.960128,-23.438,0.000,21.094,-2.344,0.000,-26.010,5.930,19.811,0.000
2023-02-10,12:59:16.960753,-18.750,-7.031,23.438,-2.344,0.000,-23.988,0.674,23.180,-0.135
2023-02-10,12:59:16.961378,-14.062,-11.719,23.438,-2.344,-0.045,-21.293,-4.717,25.740,-0.135
2023-02-10,12:59:16.962003,-11.719,-16.406,23.438,-2.344,-0.045,-17.520,-9.973,27.223,0.000
2023-02-10,12:59:16.962628,-7.031,-21.094,25.781,-2.344,-0.045,-12.668,-14.555,27.088,0.000
2023-02-10,12:59:16.963253,-4.688,-23.438,25.781,-2.344,-0.045,-7.816,-18.598,26.279,0.000
2023-02-10,12:59:16.963878,2.344,-28.125,23.438,-2.344,-0.045,-2.695,-22.236,24.527,0.000
2023-02-10,12:59:16.964503,7.031,-28.125,18.750,-2.344,-0.045,2.695,-25.066,22.102,0.000
2023-02-10,12:59:16.965128,11.719,-28.125,11.719,-2.344,-0.045,8.086,-26.953,18.598,0.000
2023-02-10,12:59:16.965753,16.406,-28.125,9.375,-2.344,0.000,13.072,-27.357,14.150,-0.135
2023-02-10,12:59:16.966378,18.750,-28.125,7.031,-2.344,0.000,17.250,-26.684,9.164,-0.135
2023-02-10,12:59:16.967003,21.094,-25.781,0.000,-2.344,0.000,20.889,-25.471,4.178,-0.135
2023-02-10,12:59:16.967628,21.094,-18.750,-7.031,-2.344,-0.045,23.988,-23.045,-1.213,0.000
2023-02-10,12:59:16.968253,21.094,-14.062,-11.719,-2.344,-0.045,26.414,-20.080,-6.604,-0.135
2023-02-10,12:59:16.968878,23.438,-11.719,-14.062,0.000,-0.045,27.357,-15.768,-11.725,-0.135
2023-02-10,12:59:16.969503,23.438,-7.031,-18.750,0.000,-0.045,26.953,-10.916,-16.172,-0.135
2023-02-10,12:59:16.970128,21.094,-2.344,-23.438,0.000,-0.045,25.875,-5.930,-20.080,0.000
2023-02-10,12:59:16.970753,16.406,2.344,-25.781,0.000,-0.045,23.854,-0.674,-23.449,0.000
2023-02-10,12:59:16.971378,11.719,9.375,-25.781,0.000,0.000,21.158,4.717,-26.010,0.000
2023-02-10,12:59:16.972003,7.031,14.062,-25.781,0.000,0.000,17.250,9.838,-27.357,0.000
2023-02-10,12:59:16.972628,4.688,18.750,-28.125,0.000,0.000,12.533,14.555,-27.223,0.000
2023-02-10,12:59:16.973253,2.344,21.094,-28.125,0.000,0.000,7.682,18.598,-26.414,0.000
2023-02-10,12:59:16.973878,-4.688,25.781,-25.781,0.000,0.000,2.561,22.102,-24.797,0.000
2023-02-10,12:59:16.974503,-9.375,25.781,-18.750,0.000,0.000,-2.830,24.932,-22.236,0.000
2023-02-10,12:59:16.975128,-14.062,25.781,-14.062,0.000,0.000,-8.221,26.953,-18.867,-0.135
2023-02-10,12:59:16.975753,-18.750,25.781,-11.719,0.000,0.000,-13.072,27.223,-14.285,-0.135
2023-02-10,12:59:16.976378,-21.094,25.781,-7.031,0.000,-0.045,-17.385,26.684,-9.434,0.000
2023-02-10,12:59:16.977003,-23.438,21.094,-2.344,0.000,-0.045,-21.023,25.336,-4.313,0.000
2023-02-10,12:59:16.977628,-25.781,16.406,4.688,0.000,0.000,-24.258,23.045,1.078,-0.135
2023-02-10,12:59:16.978253,-25.781,11.719,9.375,0.000,0.000,-26.549,19.945,6.469,0.000
2023-02-10,12:59:16.978878,-25.781,7.031,14.062,0.000,0.000,-27.357,15.633,11.590,0.000
2023-02-10,12:59:16.979503,-25.781,4.688,18.750,0.000,0.000,-26.953,10.781,16.037,0.000
2023-02-10,12:59:16.980128,-23.438,0.000,21.094,0.000,0.000,-26.010,5.795,19.945,-0.135
2023-02-10,12:59:16.980753,-18.750,-7.031,23.438,0.000,0.000,-23.988,0.539,23.180,-0.135
2023-02-10,12:59:16.981378,-14.062,-11.719,23.438,-2.344,-0.045,-21.158,-4.717,25.740,0.000
2023-02-10,12:59:16.982003,-11.719,-16.406,25.781,-2.344,-0.045,-17.385,-9.973,27.223,0.000
2023-02-10,12:59:16.982628,-9.375,-21.094,25.781,-2.344,-0.045,-12.668,-14.689,27.088,0.000
2023-02-10,12:59:16.983253,-4.688,-23.438,25.781,-2.344,-0.045,-7.682,-18.732,26.279,-0.135
2023-02-10,12:59:16.983878,2.344,-25.781,23.438,-2.344,-0.045,-2.561,-22.236,24.527,0.000
2023-02-10,12:59:16.984503,7.031,-28.125,16.406,-2.344,-0.045,2.830,-25.066,21.967,0.000
2023-02-10,12:59:16.985128,11.719,-25.781,14.062,-2.344,-0.045,8.086,-26.953,18.598,-0.135
2023-02-10,12:59:16.985753,16.406,-28.125,9.375,0.000,0.000,13.072,-27.357,14.016,-0.135
2023-02-10,12:59:16.986378,18.750,-28.125,4.688,0.000,0.000,17.250,-26.684,9.164,0.000
2023-02-10,12:59:16.987003,21.094,-23.438,0.000,-2.344,0.000,21.023,-25.336,4.178,-0.135
2023-02-10,12:59:16.987628,23.438,-18.750,-7.031,0.000,-0.045,24.123,-23.045,-1.213,-0.135
2023-02-10,12:59:16.988253,21.094,-14.062,-11.719,-2.344,-0.045,26.414,-19.945,-6.604,0.000
2023-02-10,12:59:16.988878,23.438,-9.375,-16.406,-2.344,-0.045,27.357,-15.768,-11.725,0.000
2023-02-10,12:59:16.989503,23.438,-7.031,-21.094,-2.344,-0.045,26.953,-10.781,-16.172,0.000
2023-02-10,12:59:16.990128,21.094,-2.344,-23.438,-2.344,-0.045,25.875,-5.930,-20.080,-0.135
2023-02-10,12:59:16.990753,16.406,4.688,-23.438,-2.344,-0.045,23.854,-0.674,-23.449,0.000
2023-02-10,12:59:16.991378,11.719,9.375,-25.781,-2.344,0.000,21.023,4.717,-26.010,0.000
2023-02-10,12:59:16.992003,9.375,14.062,-25.781,0.000,0.000,17.250,9.973,-27.357,0.000
2023-02-10,12:59:16.992628,4.688,18.750,-28.125,0.000,0.000,12.533,14.555,-27.223,0.000
2023-02-10,12:59:16.993253,2.344,23.438,-28.125,0.000,0.000,7.547,18.598,-26.414,0.000
2023-02-10,12:59:16.993878,-2.344,23.438,-23.438,0.000,0.000,2.426,22.102,-24.797,0.000
2023-02-10,12:59:16.994503,-9.375,25.781,-18.750,0.000,0.000,-2.965,24.932,-22.236,0.000
2023-02-10,12:59:16.995128,-14.062,23.438,-14.062,0.000,0.000,-8.221,26.953,-18.867,0.000
2023-02-10,12:59:16.995753,-18.750,25.781,-11.719,0.000,0.000,-13.207,27.223,-14.285,0.000
2023-02-10,12:59:16.996378,-21.094,25.781,-7.031,0.000,-0.045,-17.385,26.684,-9.299,0.000
2023-02-10,12:59:16.997003,-23.438,21.094,-2.344,0.000,-0.045,-21.158,25.201,-4.313,0.000
2023-02-10,12:59:16.997628,-25.781,16.406,4.688,0.000,0.000,-24.258,22.910,1.078,0.000
2023-02-10,12:59:16.998253,-25.781,11.719,9.375,0.000,0.000,-26.549,19.811,6.469,-0.135
2023-02-10,12:59:16.998878,-25.781,7.031,14.062,0.000,0.000,-27.357,15.633,11.590,-0.135
2023-02-10,12:59:16.999503,-25.781,4.688,18.750,0.000,0.000,-26.953,10.647,16.037,0.000
2023-02-10,12:59:17.000128,-23.438,0.000,21.094,-2.344,0.000,-25.875,5.795,19.945,-0.135
2023-02-10,12:59:17.000753,-21.094,-7.031,23.438,0.000,0.000,-23.988,0.539,23.315,-0.135
2023-02-10,12:59:17.001378,-14.062,-11.719,23.438,0.000,-0.045,-21.158,-4.852,25.740,-0.135
2023-02-10,12:59:17.002003,-11.719,-16.406,23.438,0.000,-0.045,-17.385,-10.107,27.223,0.000
2023-02-10,12:59:17.002628,-9.375,-21.094,28.125,-2.344,-0.045,-12.533,-14.689,27.088,-0.135
2023-02-10,12:59:17.003253,-4.688,-23.438,25.781,0.000,-0.045,-7.682,-18.732,26.279,-0.135
2023-02-10,12:59:17.003878,2.344,-28.125,23.438,-2.344,-0.045,-2.426,-22.236,24.527,-0.135
2023-02-10,12:59:17.004503,7.031,-28.125,16.406,-2.344,-0.045,2.965,-25.066,21.967,-0.135
2023-02-10,12:59:17.005128,11.719,-28.125,14.062,-2.344,-0.045,8.221,-27.088,18.598,-0.135
2023-02-10,12:59:17.005753,16.406,-28.125,9.375,-2.344,-0.045,13.072,-27.357,14.016,-0.135
2023-02-10,12:59:17.006378,18.750,-28.125,7.031,-2.344,-0.045,17.385,-26.684,9.164,0.000
2023-02-10,12:59:17.007003,21.094,-23.438,0.000,0.000,0.000,21.023,-25.336,4.043,0.000
2023-02-10,12:59:17.007628,23.438,-18.750,-7.031,0.000,-0.045,24.123,-23.045,-1.348,0.000
2023-02-10,12:59:17.008253,21.094,-14.062,-11.719,0.000,-0.045,26.414,-19.945,-6.738,-0.135
2023-02-10,12:59:17.008878,23.438,-9.375,-16.406,0.000,-0.045,27.357,-15.633,-11.859,-0.135
2023-02-10,12:59:17.009503,23.438,-7.031,-21.094,0.000,-0.045,26.953,-10.781,-16.307,-0.135
2023-02-10,12:59:17.010128,21.094,-2.344,-23.438,0.000,-0.045,25.875,-5.795,-20.080,0.000
2023-02-10,12:59:17.010753,18.750,4.688,-23.438,0.000,-0.045,23.854,-0.539,-23.449,0.000
2023-02-10,12:59:17.011378,11.719,9.375,-25.781,0.000,0.000,21.023,4.717,-26.010,-0.135
2023-02-10,12:59:17.012003,9.375,14.062,-25.781,0.000,0.000,17.250,9.973,-27.357,0.000
2023-02-10,12:59:17.012628,4.688,18.750,-28.125,0.000,0.000,12.398,14.689,-27.223,0.000
2023-02-10,12:59:17.013253,2.344,21.094,-28.125,0.000,0.000,7.547,18.732,-26.414,0.000
2023-02-10,12:59:17.013878,-4.688,23.438,-25.781,0.000,0.000,2.426,22.102,-24.662,-0.135
2023-02-10,12:59:17.014503,-9.375,25.781,-18.750,0.000,0.000,-2.965,24.932,-22.102,0.000
2023-02-10,12:59:17.015128,-14.062,23.438,-14.062,0.000,0.000,-8.355,26.953,-18.732,0.000
2023-02-10,12:59:17.015753,-18.750,25.781,-11.719,0.000,0.000,-13.207,27.223,-14.150,0.000
2023-02-10,12:59:17.016378,-21.094,25.781,-7.031,0.000,-0.045,-17.520,26.549,-9.299,-0.135
2023-02-10,12:59:17.017003,-23.438,21.094,-2.344,0.000,-0.045,-21.158,25.201,-4.178,0.000
2023-02-10,12:59:17.017628,-25.781,16.406,4.688,0.000,0.000,-24.258,22.910,1.213,0.000
2023-02-10,12:59:17.018253,-23.438,9.375,9.375,0.000,0.000,-26.549,19.811,6.604,-0.135
2023-02-10,12:59:17.018878,-25.781,7.031,14.062,0.000,0.000,-27.357,15.498,11.725,0.000
2023-02-10,12:59:17.019503,-25.781,4.688,18.750,0.000,0.000,-26.953,10.647,16.172,-0.135
2023-02-10,12:59:17.020128,-23.438,0.000,21.094,0.000,0.000,-25.875,5.660,20.080,0.000
2023-02-10,12:59:17.020753,-18.750,-7.031,23.438,-2.344,0.000,-23.854,0.404,23.315,0.000
2023-02-10,12:59:17.021378,-14.062,-11.719,23.438,-2.344,-0.045,-21.158,-4.852,25.875,0.000
2023-02-10,12:59:17.022003,-11.719,-16.406,25.781,-2.344,-0.045,-17.250,-10.107,27.223,-0.135
2023-02-10,12:59:17.022628,-7.031,-21.094,25.781,-2.344,-0.045,-12.533,-14.824,27.088,-0.135
2023-02-10,12:59:17.023253,-4.688,-23.438,25.781,-2.344,-0.045,-7.547,-18.867,26.279,0.000
2023-02-10,12:59:17.023878,2.344,-25.781,23.438,-2.344,-0.045,-2.426,-22.371,24.527,-0.135
2023-02-10,12:59:17.024503,7.031,-28.125,16.406,-2.344,-0.045,2.965,-25.201,21.967,-0.135
2023-02-10,12:59:17.025128,11.719,-28.125,14.062,-2.344,-0.045,8.355,-27.088,18.598,-0.135
2023-02-10,12:59:17.025753,16.406,-28.125,9.375,-2.344,-0.045,13.207,-27.357,14.016,-0.135
2023-02-10,12:59:17.026378,18.750,-28.125,7.031,-2.344,0.000,17.385,-26.684,9.029,-0.135
2023-02-10,12:59:17.027003,21.094,-23.438,0.000,-2.344,0.000,21.158,-25.336,4.043,-0.135
2023-02-10,12:59:17.027628,23.438,-18.750,-7.031,-2.344,-0.045,24.123,-23.045,-1.348,0.000
2023-02-10,12:59:17.028253,23.438,-14.062,-11.719,0.000,-0.045,26.414,-19.945,-6.738,-0.135
2023-02-10,12:59:17.028878,23.438,-9.375,-16.406,0.000,-0.045,27.357,-15.633,-11.859,-0.135
2023-02-10,12:59:17.029503,23.438,-7.031,-21.094,0.000,-0.045,26.818,-10.781,-16.307,0.000
2023-02-10,12:59:17.030128,21.094,-2.344,-23.438,0.000,-0.045,25.875,-5.795,-20.215,0.000
2023-02-10,12:59:17.030753,16.406,4.688,-23.438,0.000,-0.045,23.854,-0.539,-23.449,0.000
2023-02-10,12:59:17.031378,11.719,9.375,-25.781,0.000,0.000,21.023,4.852,-26.010,0.000
2023-02-10,12:59:17.032003,9.375,14.062,-25.781,0.000,0.000,17.115,9.973,-27.357,0.000
2023-02-10,12:59:17.032628,4.688,18.750,-28.125,0.000,0.000,12.398,14.689,-27.223,0.000
2023-02-10,12:59:17.033253,2.344,21.094,-28.125,0.000,0.000,7.547,18.732,-26.414,0.000
2023-02-10,12:59:17.033878,-4.688,25.781,-23.438,0.000,0.000,2.291,22.236,-24.662,0.000
2023-02-10,12:59:17.034503,-9.375,25.781,-18.750,0.000,0.000,-3.100,25.066,-22.102,-0.135
2023-02-10,12:59:17.035128,-14.062,23.438,-14.062,0.000,0.000,-8.355,26.953,-18.732,-0.135
2023-02-10,12:59:17.035753,-18.750,25.781,-11.719,0.000,0.000,-13.342,27.223,-14.150,0.000
2023-02-10,12:59:17.036378,-21.094,25.781,-7.031,0.000,-0.045,-17.520,26.549,-9.164,0.000
2023-02-10,12:59:17.037003,-23.438,21.094,-2.344,0.000,-0.045,-21.158,25.201,-4.043,-0.135
2023-02-10,12:59:17.037628,-25.781,16.406,4.688,0.000,0.000,-24.258,22.910,1.348,0.000
2023-02-10,12:59:17.038253,-25.781,11.719,9.375,0.000,0.000,-26.549,19.676,6.738,0.000
2023-02-10,12:59:17.038878,-25.781,7.031,14.062,0.000,0.000,-27.357,15.363,11.725,0.000
2023-02-10,12:59:17.039503,-25.781,4.688,21.094,-2.344,0.000,-26.953,10.512,16.172,-0.135
2023-02-10,12:59:17.040128,-23.438,0.000,7.031,14.062,0.000,-25.875,5.660,20.080,-0.135
2023-02-10,12:59:17.040753,-21.094,-7.031,114.844,-93.750,0.090,-23.854,0.270,23.045,0.000
2023-02-10,12:59:17.041378,-14.062,-11.719,-269.531,290.625,-0.316,-21.023,-5.121,26.818,-0.135
2023-02-10,12:59:17.042003,-23.438,-30.469,2765.625,-2718.750,2.030,-16.307,-9.299,18.867,0.000
2023-02-10,12:59:17.042628,-16.406,-28.125,4125.000,-4085.156,5.368,-14.824,-17.789,16.037,0.000
2023-02-10,12:59:17.043253,-14.062,-32.812,2957.812,-2917.969,6.134,-13.477,-25.336,20.215,0.000
2023-02-10,12:59:17.043878,0.000,-28.125,2273.438,-2252.344,6.270,-9.434,-29.244,19.676,-0.135
2023-02-10,12:59:17.044503,7.031,-28.125,1762.500,-1746.094,5.548,-3.100,-31.131,17.520,-0.135
2023-02-10,12:59:17.045128,16.406,-30.469,1382.812,-1375.781,4.691,3.234,-32.209,14.824,-0.135
2023-02-10,12:59:17.045753,18.750,-30.469,881.250,-874.219,3.654,8.895,-31.535,11.590,-0.135
2023-02-10,12:59:17.046378,23.438,-30.469,328.125,-328.125,2.526,13.881,-29.783,8.221,-0.135
2023-02-10,12:59:17.047003,23.438,-25.781,-37.500,32.812,1.443,18.732,-27.223,3.908,-0.135
2023-02-10,12:59:17.047628,23.438,-21.094,-23.438,14.062,0.767,22.910,-23.719,-1.752,-0.135
